LON,LAT,EDO,CLAVE,ESTACION,oct-22
-99.279444,19.326389,DF,SANBARTOLO,"San Bartolo, Cd. de Méx. UNAM*",83.35
-99,19.166667,DF,SANDF,"Santa Ana, Cd. de Méx.",50.79
-99.275,19.328611,DF,SBADF,"San Bartolo Ameyalco, Cd. de Méx.",0
-99.028889,19.338333,DF,SCMDF,"Rebombeo La Quebradora Santa Cruz Meyehualco, Cd. de Méx.",89.41
-99.122222,19.572222,DF,SGDDF,"Sierra Guadalupe, Cd. de Méx.",93.45
-99.066667,19.466667,DF,SJADF,"San Juan de Aragón, Cd. de Méx.",60.3
-99.17,19.262778,DF,SPEDROMARTIR,"San Pedro Mártir, Cd. de Méx. SEGIAGUA",102.1
-99.009722,19.281389,DF,SPPDF,"San Pedro Tláhuac, Cd. de Méx.",69.09
-99.186389,19.455556,DF,TACUBA,"Tacuba, Cd. de Méx. UNAM*",66.143
-99.141389,19.344444,DF,TAXQUENA,"Taxqueña, Cd. de Méx. UNAM*",96.324
-99.1425,19.556111,DF,TCMDF,"Tanque Chalmita, Cd. de Méx.",97.01
-99.272222,19.373056,DF,TECDF,"Tanque el Cartero, Cd. de Méx.",113.03
-99.220833,19.337778,DF,TELDF,"Tanque el Lienzo, Cd. de Méx.",81.55
-99.099722,19.385,DF,TEZDF,"Tezontle, Cd. de Méx. SMN*",44.69
-99.079444,19.282778,DF,TLAHUAC,"San Pedro Tláhuac, Cd. de Méx. SEGIAGUA",69.09
-99.211667,19.399167,DF,TNGDF,"Triángulo, Cd. de Méx.",59.18
-99.135833,19.199444,DF,TPJDF,"Topilejo, Cd. de Méx.",73.91
-99.084722,19.440833,DF,TPNDF,"Tanque Peñón, Cd. de Méx.",36.84
-99.2125,19.361944,DF,TRGDF,"Tarango, Cd. de Méx.",46.74
-99.248611,19.316667,DF,TSFDF,"Tanque San Francisco, Cd. de Méx.",125.47
-99.228611,19.436389,DF,TSJDF,"Tanque San Joaquín, Cd. de Méx.",38.1
-99.264444,19.359722,DF,TSLDF,"Santa Fe Santa Lucía, Cd. de Méx.",114.97
-98.970833,19.210278,DF,TTLDF,"Tetelco, Cd. de Méx.",28.7
-99.189444,19.503333,DF,UAMAZC,"Universidad Autónoma Metropolitana Azcapotzalco, Cd. de Méx. UNAM*",50.98
-99.181111,19.3475,DF,UNIVERSIDADDF,"Universidad, Cd. de Méx. SEGIAGUA",20.58
-99.106667,19.250278,DF,XOCHIMILCO,"Xochimilco, Cd. de Méx. UNAM*",83.83
-104.810278,24.540278,DGO,CBRDR,"Caboraca, Dgo.",76.02
-104.768611,24.978611,DGO,CDCDR,"Coneto de Comonfort, Dgo.",19
-104.121111,24.4375,DGO,CGVDR,"Ciudad Guadalupe Victoria, Dgo.",54.01
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",15.51
-103.698889,24.871944,DGO,CNCDR,"Cuencamé, Dgo.",41.01
-104.782778,24.518333,DGO,CNTDR,"Canatlán, Dgo.",113.11
-104.480833,24.945,DGO,CTODR,"El Cuarto, Dgo.",49
-104.599722,24.094722,DGO,DURANGOob,"Observatorio de Durango, Dgo. SMN*",33
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",23.01
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",10.53
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",13.01
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",16.01
-104.9225,24.803889,DGO,GUADR,"Guatimapé, Dgo.",32.6
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",51.72
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",2.6
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",8.72
-106.7,25.35,DGO,LHRDR,"La Huerta, Dgo.",7
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",46.52
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",3.4
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",9.02
-105.0475,23.899167,DGO,NAVDR,"Navíos Viejos, Dgo.",74.9
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",41.41
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",51.92
-104.333056,24.538333,DGO,PDCDR,"Pánuco de Coronado, Dgo.",23.62
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",28
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",59.71
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",25.5
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",43.52
-103.353056,24.469167,DGO,SCLDR,"Santa Clara, Dgo.",29.5
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",56
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",70.01
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",20.91
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",37.04
-105.353333,23.691111,DGO,SLTDR,"El Salto, Dgo.",98.5
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",28.51
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",25.92
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",6.6
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",10.03
-103.917778,23.623889,DGO,SUCDR,"Súchil, Dgo.",68.5
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",64.81
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",0.01
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",22.23
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",34.8
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",47.9
-103.979722,23.737778,DGO,VGCDR,"Vicente Guerrero, Dgo.",67.01
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",10.51
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",83
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",304.9
-99.909444,16.821944,GRO,ACAPULCOmar,"Acapulco, Gro. SEMAR*",321.518
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",86.7
-100.5175,18.075833,GRO,AFIGR,"Andrés Figueroa, Gro.",117.8
-99.631111,17.178611,GRO,AGUASALADACFE,"Agua Salada, Gro. CFE*",31.9
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",35.5
-100.668611,18.357778,GRO,ALTAMIRANOCFE,"Ciudad Altamirano, Gro. CFE*",0.7
-99.104722,18.106944,GRO,ATENANGOCFE,"Atenango del Río, Gro. CFE*",50.71
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",133.2
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",60.2
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",42
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",32
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",43
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",114.3
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",48.5
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",28.6
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",81.1
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",146.5
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",132.7
-99.589722,17.157778,GRO,ELPUENTECFE,"El Puente, Gro. CFE*",53.4
-99.516667,17.233333,GRO,EOCGR,"El Ocotito, Gro.",132.8
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",87.1
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",126.2
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",99.86
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",43.25
-99.783333,16.966667,GRO,K21GR,"km 21, Gro.",156
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",16
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",162
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",39
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",150.5
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",60.4
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",53.4
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",57
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",257
-98.888333,18.020833,GRO,PAPALUTLACFE,"Papalutla, Gro. CFE*",75.4
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",80.5
-99.591667,17.938889,GRO,PUENTEMEZCALCFE,"Puente Mezcala, Gro. CFE*",81.8
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",259.7
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",114
-101.750278,18.273611,GRO,SANANTONIOCFE,"San Antonio, Gro. CFE*",82.5
-100.478611,18.171944,GRO,SCRISTOBALCFE,"San Cristóbal, Gro. CFE*",73.8
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",122.9
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",184
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",37.1
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",30.6
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",78.7
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",43.1
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",74.5
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",57.5
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",83.6
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",76.5
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",47.8
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",94.6
-101.554167,17.645,GRO,ZIHUATANEJO,"Zihuatanejo, Gro. SMN*",94.18
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",83.81
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",74.05
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",22.41
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",65.51
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",34
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",35.02
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",16.83
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",20
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",37
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",18.2
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",26.5
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",24.6
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",31.71
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",34.42
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",30.01
-101.835278,21.05,GTO,EBAGJ,"El Barrial, Gto.",3.33
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",57
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",33.53
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",61.4
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",36.3
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",40.01
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",50.2
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",35.01
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",52.01
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",20.7
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",57.9
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",19.02
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",30.02
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",43
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",8
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",43
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",45.9
-100.501944,21.223611,GTO,MINERALPOZOS,"Mineral de Pozos, Gto. Protección Civil*",34.12
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",32
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",26.9
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",29.4
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",41.36
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",27.12
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",43.5
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",27.3
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",43.43
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",94.03
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",54.72
-100.751944,20.8975,GTO,SMAGJ,"San Miguel de Allende, Gto.",47.11
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",9.7
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",17.42
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",44
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",29
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",15.72
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",5
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",186
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",28
-98.076111,20.46,HGO,HHTHD,"Huehuetla, Hgo.",83.8
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",99.8
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",8.65
-98.128333,20.135556,HGO,LLAHD,"La Laguna, Hgo.",72.7
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",18.12
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",7.01
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",126.11
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",3.32
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",15.4
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",5.03
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",50.03
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",19.04
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",12.81
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",141.21
-99.348333,20.056944,HGO,TLRHD,"Tula Las Rosas, Hgo.",28.63
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",153
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",50
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",32.64
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",47.53
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",46.02
-103.446389,20.746667,JAL,BAZJL,"Base Aérea Zapopan, Jal.",28.61
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",60.5
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",24.91
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",12.4
-103.464722,19.730556,JAL,CDGUZMANob,"Observatorio de Ciudad Guzmán, Jal. SMN*",10
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",38.6
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",59.18
-104.555278,19.627778,JAL,CHFJL,"El Chiflón, Jal.",213.94
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",13.4
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",244.6
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",23.4
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",100.5
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",165.27
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",51.71
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",259.54
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",65.8
-102.976111,20.681389,JAL,EGCJL,"Ing. Elías González Chávez, Jal.",32.51
-104.285278,19.845833,JAL,ELCJL,"El Corcovado, Jal.",133.01
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",59.3
-103.3925,20.706667,JAL,GUADALAJARAob,"Observatorio de Guadalajara , Jal. SMN*",139.4
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",74.21
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",140.2
-105.184444,19.653889,JAL,HIGJL,"Higuera Blanca 2, Jal.",193.5
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",25.51
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",47.01
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",58.9
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",50.71
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",25.52
-103.033333,20.316667,JAL,MEZCALA,"Mezcala Poncitlán, Jal. SGT*",42.4
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",138.95
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",30
-103.322778,20.286667,JAL,PBRJL,"Piedra Barrenada, Jal.",42.91
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",21.41
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",5.2
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",41.01
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",26.21
-105.133611,19.998611,JAL,RIOTOMATLAN,"Río Tomatlán, Jal. SMN*",68.03
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",17.5
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",56.7
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",110.19
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",18.8
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",50.5
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",87.5
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",65
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",21.72
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",107.8
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",98.52
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",0
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",35.1
-103.05,22.05,JAL,ZPTJL,"El Zapote, Jal.",32
-102.729444,20.395278,JAL,ZULJL,"Zula río, Jal.",12.75
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",135
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",68.11
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",102.01
-99.184722,19.580833,MEX,BARRIENTOS,"Planta de bombeo Barrientos, Méx. SEGIAGUA",53.84
-100.436389,18.781111,MEX,BEJMX,"Bejucos, Méx.",48.5
-99.283333,19.436389,MEX,BOSQUEREAL,"Bosque Real, Méx. UNAM*",53.12
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",68.33
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",71.88
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",55.01
-99.4675,18.795833,MEX,CHDMX,"Colonia Hidalgo, Méx.",54.9
-99.041667,19.593889,MEX,CHICONAUTLAI,"Chiconautla 1, Méx. SEGIAGUA",62.73
-99.108333,19.515556,MEX,CHICONAUTLAII,"Chiconautla 2, Méx. SEGIAGUA",55.36
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",63.4
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",72.9
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",54.2
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",34.5
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",97.93
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",82.51
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",116.5
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",40.9
-99.252222,19.635556,MEX,GDLMX,"Sierra de Guadalupe, Méx.",80
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",62.7
-99.250833,19.415833,MEX,HERRADURA,"Herradura, Méx. UNAM*",45.39
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",88.53
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",27.41
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",47.2
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",24.42
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",23.02
-99.243333,19.473889,MEX,NAUCALPAN,"Naucalpan, Méx. UNAM*",41.53
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",55.09
-99.420833,18.990833,MEX,OCUMX,"Ocuilán de Arteaga, Méx.",69.54
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",54.85
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",55.62
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",21.53
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",62.73
-99.728333,18.928333,MEX,PDZMX,"Porfirio Díaz, Méx.",78.01
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",88
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",108.61
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",67.81
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",54.2
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",60.52
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",63
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",61.2
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",69.88
-100.304167,19.170278,MEX,SANTOTOMASCFE,"Santo Tomás, Méx. CFE*",0
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",91
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",71.3
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",40.01
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",36
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",154.1
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",47
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",40.3
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",0
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",31.2
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",60.92
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",57.61
-100.053056,19.058056,MEX,TMSMX,"Temascaltepec, Méx.",113.96
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",83.98
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",61.21
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",90.63
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",56.61
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",50.6
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",10.51
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",92.02
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",105.71
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",45.23
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",78.74
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",26.81
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",63.6
-101.661111,19.926111,MICH,AMEMC,"Aristeo Mercado, Mich.",56.2
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",28.61
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",57.5
-100.891111,18.463333,MICH,CAIMANERACFE,"Caimanera, Mich. CFE*",32.9
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",23.82
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",32.5
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",115.03
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",19.4
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",47.81
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",11.12
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",65.81
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",90.1
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",124.8
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",22.62
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",116.5
-100.406389,19.838056,MICH,LDFMC,"Laguna del Fresno, Mich.",9.5
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",19.9
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",17.32
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",61.42
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",34.72
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",0
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",25.43
-102.205833,18.023056,MICH,MLCMC,"Melchor Ocampo Lázaro Cárdenas, Mich.",21.55
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",36.73
