LON,LAT,EDO,CLAVE,ESTACION,feb-19
-95.8,18.3,VER,CCLVC,"Chacaltianguis, Ver.",2.2
-96.994444,19.332778,VER,CDCVC,"Cosautlán de Carvajal, Ver.",30
-96.697778,19.433056,VER,CEGVC,"Cerro Gordo, Ver.",0
-96.853611,18.563333,VER,CHMVC,"Chicomapa, Ver.",22.7
-98.155833,21.7375,VER,CHYVC,"Paso de Piedras, Ver.",6.2
-94.406667,18.149722,VER,COATZACOALCOmar,"Coatzacoalcos, Ver. SEMAR*",9.87
-96.939444,19.453889,VER,COAVC,"Coatepec, Ver.",22.31
-94.4,18.1,VER,COTVC,"Observatorio de Coatzacoalcos, Ver.",2
-96.374444,19.364722,VER,CRDVC,"Cardel, Ver.",2.9
-96.647222,19.320278,VER,CRRVC,"Carrizal, Ver.",2.02
-95.295833,18.144444,VER,CTTVC,"Cuatotolapan, Ver.",0.01
-95.970833,19.040833,VER,ELSALADOmar,"El Salado, Ver. SEMAR*",2.25
-96.36,19.405833,VER,ENRVC,"El Naranjillo, Ver.",0
-97.399167,20.2575,VER,ESPVC,"El Espinal, Ver.",1.02
-96.158333,19.067222,VER,ETEVC,"El Tejar, Ver.",0.71
-95.556944,18.270556,VER,GARVC,"Garro, Ver.",2.51
-98.459167,21.773611,VER,HGOVC,"El Higo, Ver.",4.2
-98.2875,21.194444,VER,HLSVC,"Los Hules, Ver.",8.4
-96.950833,19.181667,VER,HTSVC,"Huatusco, Ver.",16.62
-98.483333,20.533333,VER,HUYVC,"Huayacocotla, Ver.",33
-96.554167,19.404167,VER,IDOVC,"Ídolos, Ver.",0.4
-96.884444,19.604722,VER,INCVC,"Ingenio Concepción, Ver.",13.51
-97.2175,21.471667,VER,ISLALOBOSmar,"Isla Lobos, Ver. SEMAR*",10.12
-94.666667,17.95,VER,JALVC,"Jáltipan, Ver.",3
-96.241389,19.042778,VER,JAMAPA,"Jamapa, Ver. SGT*",1
-95.033333,17.433333,VER,JCRVC,"Jesús Carranza, Ver.",13.2
-94.088889,17.873611,VER,JDCVC,"San José del Carmen, Ver.",5.1
-97.3,19.816667,VER,JLNVC,"Jalacingo, Ver.",67.5
-97.021111,19.603611,VER,JOYVC,"La Joya, Ver.",22.4
-95.359722,18.25,VER,LAUVC,"Lauchapan, Ver.",1.21
-94.330833,18.109444,VER,LCAVC,"La Cangrejera, Ver.",27.03
-95.118333,18.415833,VER,LDCVC,"Canseco, Ver.",0.7
-97.232778,18.928889,VER,LGRVC,"Loma Grande, Ver.",2
-96.972778,20.051944,VER,LIBVC,"Libertad, Ver.",41.72
-96.41,19.261389,VER,LOFVC,"Loma Fina, Ver.",3
-94.913889,17.416667,VER,LPEVC,"Las Perlas, Ver.",4
-97.1,19.65,VER,LVRVC,"Las Vigas de Ramírez, Ver.",22.7
-97.048333,20.0675,VER,MDTVC,"Martínez de la Torre, Ver.",28.71
-96.333333,19.15,VER,MFAVC,"Manlio Fabio Altamirano, Ver.",0.02
-98.045,20.8325,VER,MILVC,"Milcahual, Ver.",27.8
-94.771111,18.135278,VER,MNZVC,"Minzapan, Ver.",2.31
-96.833333,19.933333,VER,MZNVC,"Misantla, Ver.",58.95
-96.872222,19.65,VER,NAOVC,"Naolinco, Ver.",9.43
-98.503889,21.832222,VER,OLVVC,"El Olivo, Ver.",3
-97.1,18.85,VER,ORZVC,"Observatorio de Orizaba, Ver.",39.13
-96.97,19.55,VER,OTIVC,"Otilpan, Ver.",11.3
-94.3775,18.103611,VER,PB3VC,"Planta de bombeo 3 de La Cangrejera, Ver.",8.52
-94.193611,17.872778,VER,PCNVC,"Planta de bombeo 1 de La Cangrejera, Ver.",20.02
-97.814444,21.184444,VER,PEMVC,"El Moralillo, Ver.",35
-97.238889,19.580556,VER,PERVC,"Perote, Ver.",8.22
-98.176667,22.06,VER,PNCVC,"Pánuco, Ver.",4.8
-97.475,20.543333,VER,POZARICA,"Poza Rica, Ver. SGT*",5.7
-97.316667,20.45,VER,PPNVC,"Papantla, Ver.",5.71
-97.478333,20.540833,VER,PRCVC,"Poza Rica, Ver.",3.72
-98.356667,21.297778,VER,PSNVC,"Platón Sánchez, Ver.",10.2
-96.665,19.043333,VER,PTE4CAMINOS,"Puente Cuatro Caminos, Ver. SGT*",28.7
-96.704444,18.821944,VER,PTEAUTOPISTA,"Puente de la Autopista, Ver. SGT*",46.5
-96.795278,18.888056,VER,PTNVC,"Potrero Nuevo, Ver.",14.01
-95.627778,18.716667,VER,RALVC,"Radar Alvarado, Ver.",5.6
-97.809722,20.887222,VER,SBTVC,"Sombrerete, Ver.",13.47
-95.183333,18.45,VER,SIHVC,"Sihuapan, Ver.",0
-95.145833,17.883333,VER,SJEVC,"San Juan Evangelista, Ver.",1.13
-95.033333,18.516667,VER,SONVC,"Sontecomapan, Ver.",25.3
-95.212778,18.450833,VER,STXVC,"San Andrés Tuxtla AC, Ver.",0
-96.488889,19.338889,VER,TAMVC,"Tamarindo, Ver.",0
-96.966667,19.45,VER,TAPVC,"Tapachapan, Ver.",34.93
-96.966667,19.383333,VER,TCOVC,"Teocelo, Ver.",42
-94.163333,17.571944,VER,TMOVC,"Tierra Morada, Ver.",63
-98.409444,21.499722,VER,TMPVC,"Tempoal, Ver.",9.2
-97.2225,19.921944,VER,TOMVC,"Tomata, Ver.",67.34
-96.950278,19.233611,VER,TOTVC,"Totutla, Ver.",19.45
-98.153056,21.040833,VER,TRRVC,"Terrerillos, Ver.",8
-97.4,20.955556,VER,TXPVC,"Observatorio de Tuxpan, Ver.",11.28
-95.436111,18.466667,VER,TZAVC,"Tres Zapotes, Ver.",5.02
-96.111111,19.154167,VER,VERVC,"Observatorio de Veracruz, Ver.",2.7
-96.613889,19.022222,VER,VTEVC,"Villa Tejeda, Ver.",0.02
-96.85,19.55,VER,XCFVC,"Xalapa CFE, Ver.",8.41
-96.935556,19.547222,VER,XMGVC,"Xalapa Magisterial, Ver.",16.81
-96.916667,19.533333,VER,XOBVC,"Observatorio de Xalapa, Ver.",13.32
-96.871667,19.511667,VER,XOLVC,"Xalapa Olmos, Ver.",11.72
-96.894444,19.555833,VER,XSUVC,"Xalapa Sumidero, Ver.",8.7
-97.388889,19.413889,VER,ZALVC,"Zalayeta, Ver.",0
-89.681111,20.649444,YUC,ABAYC,"Abalá, Yuc.",27
-89.218889,19.883056,YUC,BECYC,"Becanchén, Yuc.",0
-89.081667,20.463056,YUC,CANYC,"Cantamayec, Yuc.",54.7
-90.3825,20.858056,YUC,CELYC,"Celestún, Yuc. SMN*",0
-89.829444,20.752778,YUC,CHOYC,"Chocholá, Yuc.",185.3
-89.637778,21.030278,YUC,CICYC,"Centro de Investigación Científica, Yuc.",2.5
-89.501111,21.078889,YUC,CONYC,"Conkal, Yuc.",13.8
-87.676667,21.5125,YUC,CYOYC,"El Cuyo, Yuc.",35.11
-89.583611,20.983889,YUC,EZAYC,"Emiliano Zapata, Yuc.",11.8
-89.642778,21.048889,YUC,FIYYC,"Facultad de Ingeniería Universidad Autónoma de Yucatán, Yuc.",4.7
-89.658056,20.984167,YUC,GARYC,"Organismo de Cuenca Península de Yucatán, Yuc.",0.3
-89.651111,20.946389,YUC,MEOYC,"Observatorio de Mérida, Yuc.",2.62
-89.4375,21.105556,YUC,MOCYC,"Mocochá, Yuc.",5.4
-89.711667,20.493333,YUC,MUNYC,"Muna, Yuc.",8.21
-89.394722,20.291111,YUC,OXKUTZCAB,"Oxkutzcab, Yuc. SMN*",16.4
-89.394722,20.291111,YUC,OXKYC,"Oxkutzcab, Yuc.",48.5
-88.930833,20.1325,YUC,PETYC,"Peto, Yuc.",32.01
-89.653889,21.275833,YUC,PROYC,"Observatorio de Progreso, Yuc.",2.41
-88.160278,21.571111,YUC,RILYC,"Río Lagartos, Yuc. SMN*",35.2
-89.046944,20.030278,YUC,TANYC,"Tantaquín, Yuc.",92.7
-89.558056,20.397778,YUC,TICYC,"Ticul, Yuc.",39.8
-88.1725,21.158611,YUC,TIZYC,"Tizimín, Yuc.",62
-88.204167,20.69,YUC,VALYC,"Observatorio de Valladolid, Yuc.",28.03
-103.459167,21.811389,ZAC,ATGZC,"Atolinga, Zac.",1.5
-102.951667,22.823611,ZAC,BTEZC,"Ramón López Velarde, Zac.",0
-102.889167,22,ZAC,CHIZC,"El Chique, Zac.",0
-102.347222,22.453056,ZAC,CUAZC,"Ciudad Cuauhtémoc, Zac.",0
-103.093611,23.693056,ZAC,ELCZC,"El Cazadero, Zac.",2.51
-102.040833,22.673056,ZAC,ELSZC,"El Saladillo, Zac.",0
-103.339722,21.649444,ZAC,EXCZC,"Miguel Alemán, Zac.",0.02
-102.890833,23.173889,ZAC,FREZC,"Fresnillo, Zac.",0
-103.093333,21.933333,ZAC,GJAZC,"General Joaquín Amaro, Zac.",0.01
-102.506667,22.746944,ZAC,GPEZC,"Guadalupe, Zac.",7.31
-102.46,22.4875,ZAC,GRCZC,"Genaro Codina, Zac.",0
-103.113889,21.404167,ZAC,JCHZC,"Juchipila, Zac.",0
-103.001944,22.642778,ZAC,JERZC,"Jerez, Zac.",0.01
-102.566944,22.778889,ZAC,LBUZC,"Observatorio de Zacatecas, Zac.",0
-103.603056,22.687222,ZAC,LFLZC,"La Florida, Zac.",0
-102.660556,22.996944,ZAC,LLBZC,"Llano Blanco, Zac.",0
-102.251667,22.438889,ZAC,LMOZC,"Luis Moya, Zac.",0
-103.383333,22.836667,ZAC,LOBZC,"Manuel Felgueres, Zac.",0
-101.985556,22.264722,ZAC,LORZC,"Loreto, Zac.",0
-103.216944,23.18,ZAC,LREZC,"Gobernador Leobardo Reynoso, Zac.",0
-103.362222,21.212778,ZAC,MORZC,"Mezquital del Oro, Zac.",0.01
-103.561667,22.306944,ZAC,MRSZC,"Monte Escobedo, Zac.",0.8
-102.845556,21.3575,ZAC,NCTZC,"Nochistlán, Zac.",0.8
-102.796667,22.347222,ZAC,PALZC,"Palomas, Zac.",0.5
-101.399167,22.117778,ZAC,PINZC,"Pino Suárez, Zac.",0
-102.903611,21.711111,ZAC,PMOZC,"Los Moraleños, Zac.",0
-103.025833,23.816944,ZAC,RGRZC,"Río Grande, Zac.",0.01
-102.8825,24.326111,ZAC,SFOZC,"San Francisco, Zac.",0.01
-103.506667,24.288611,ZAC,SGOZC,"Santiago, Zac.",0
-103.636389,23.638889,ZAC,SOMZC,"Observatorio de Sombrerete, Zac.",0
-103.493333,22.333056,ZAC,STEZC,"Independencia Nacional, Zac.",0
-103.112778,22.925833,ZAC,STRZC,"Santa Rosa, Zac.",3.6
-102.859167,22.120833,ZAC,TAYZC,"Ing. Julián Adame Alatorre, Zac.",0
-103.88,23.471944,ZAC,TCHZC,"Chalchihuites, Zac.",0
-103.461944,21.468611,ZAC,TGOZC,"Teúl de González Ortega, Zac.",0.01
-102.786389,21.560556,ZAC,TLAZC,"Tlalchichila, Zac.",0
-103.309444,21.773611,ZAC,TLLZC,"Tlaltenango, Zac.",0.01
-101.917222,22.520556,ZAC,VGOZC,"Villa González Ortega, Zac.",0
-101.715833,22.347222,ZAC,VHGZC,"Villa Hidalgo, Zac.",2.5
-103.337778,21.604722,ZAC,VILZC,"José María Morelos, Zac.",0
-102.506111,22.746667,ZAC,ZA2ZC,"Zacatecas, Zac. SMN*",0
-102.585556,22.765,ZAC,ZACZC,"Zacatecas, Zac.",0
