LON,LAT,EDO,CLAVE,ESTACION,ene-21
-107.059722,24.751111,SIN,VINSI,"Vinoramas, Sin.",2.01
-108.358611,25.739167,SIN,ZOPSI,"El Zopilote, Sin.",15.01
-98.558333,21.972222,SLP,AJTSL,"Las Adjuntas, S.L.P.",16.4
-98.955833,21.748889,SLP,BLMSL,"Ballesmi, S.L.P.",29.2
-100.283056,22.431667,SLP,CTSSL,"Cerritos, S.L.P.",1.02
-99.239444,21.906944,SLP,GANSL,"Gallinas, S.L.P.",35.4
-100.820556,21.88,SLP,IVGSL,"Valentín Gama, S.L.P.",4.81
-100.665833,23.6475,SLP,MA2SL,"Matehuala, S.L.P. SMN*",1.8
-100.642778,23.656944,SLP,MATSL,"Matehuala, S.L.P.",5.25
-99.159444,22.12,SLP,MICSL,"Micos, S.L.P.",32.3
-98.8,21.333333,SLP,MTPSL,"Observatorio de Matlapa, S.L.P.",34.7
-99.32,22.523333,SLP,NRJSL,"Naranjos, S.L.P.",12
-100.762222,21.849722,SLP,OCTSL,"Ojo Caliente, S.L.P.",4.81
-99.830556,21.651111,SLP,PMYSL,"Pedro Montoya, S.L.P.",7.03
-98.888611,21.425,SLP,RQTSL,"Requetemu, S.L.P.",33
-99.995,21.931389,SLP,RVDSL,"Observatorio de Río Verde, S.L.P.",25
-101,22.2,SLP,SGRSL,"Soledad Graciano, S.L.P.",3.4
-101.019167,22.148056,SLP,SLPSL,"Observatorio de San Luis Potosí, S.L.P.",12.1
-99.055833,22.02,SLP,STRSL,"Santa Rosa, S.L.P.",11.9
-98.617222,21.692778,SLP,SVTSL,"San Vicente, S.L.P.",16.6
-99.146111,21.822222,SLP,TANCHACHIN,"Tanchachín, S.L.P. SGT*",8.4
-98.857222,21.246667,SLP,TBLSL,"Tierra Blanca, S.L.P.",1.8
-98.773333,22.003611,SLP,TMISL,"Observatorio de Tamuín, S.L.P.",19
-98.758889,21.241111,SLP,TMTSL,"Temamatla, S.L.P.",49.2
-99.146111,21.8225,SLP,TNCSL,"Tanchachín, S.L.P.",9.1
-110.226111,29.825,SON,ACNSO,"Aconchi, Son.",68
-109.887778,27.75,SON,AGCSO,"Agua Caliente, Son.",13
-108.937778,27.021667,SON,ALMSO,"Álamos, Son.",36.3
-111.834444,30.714444,SON,ALTSO,"Observatorio de Altar, Son.",21.92
-109.8925,27.8225,SON,AOBSO,"Alvaro Obregón, Son.",10.01
-109.106667,27.226111,SON,ARCSO,"Adolfo Ruiz Cortines, Son.",28.2
-109.088611,30.07,SON,ARISO,"Aribabi, Son.",51.2
-110.92,29.076667,SON,ARLSO,"Abelardo Rodríguez Luján, Son.",49.5
-110.1675,30.335833,SON,ARZSO,"Arizpe, Son.",65.52
-108.931667,30.355278,SON,BCRSO,"Bacerac, Son.",42.52
-108.860833,27.421667,SON,BICSO,"Bicentenario, Son.",45
-109.666667,26.95,SON,BSCSO,"Basconcobe, Son.",20.5
-109.625,27.416667,SON,CCRSO,"Cocoraque, Son.",12.1
-111.516389,30.873333,SON,CHTSO,"Cuauhtémoc, Son.",37
-109.492222,27.011944,SON,CINSO,"Casa del Ciano, Son.",17.9
-110.736389,29.472222,SON,CJNSO,"El Cajón, Son.",75.5
-110.290833,30.98,SON,CNNSO,"Cananea, Son.",55.91
-109.931944,27.496389,SON,COBSO,"Ciudad Obregón, Son.",14.01
-108.7625,26.603611,SON,CZNSO,"Cazanate, Son.",44.3
-109.233333,29.2,SON,ECBSO,"El Cubil, Son.",20
-110.8,27.95,SON,EPLSO,"Observatorio de Empalme, Son.",6.4
-109.629167,26.906944,SON,ETCSO,"Etchojoa, Son.",14
-110.85,27.95,SON,GYMSO,"Guaymas, Son.",20.51
-110.916667,29.066667,SON,HM2SO,"Observatorio de Hermosillo, Son.",49.5
-110.925833,29.073056,SON,HMNSO,"Hermosillo, Son.",37.52
-108.957222,30.210556,SON,HSHSO,"Huachinera, Son.",73
-109.630556,26.822778,SON,HTBSO,"Huatabampo, Son.",17
-110.886944,30.761667,SON,IMRSO,"Imuris, Son.",41.4
-110.396944,28.426389,SON,IRASO,"Ignacio R. Alatorre, Son.",22.5
-109.701944,26.801944,SON,JPRSO,"Júpare, Son.",26
-109.9,27.78,SON,K20SO,"km 20, Son.",17.5
-109.346111,27.227778,SON,K38SO,"km 38, Son.",15
-112.873056,30.786944,SON,LATSO,"La Té, Son.",15
-109.378889,30.437778,SON,LCDSO,"Lázaro Cárdenas, Son.",26
-109.710833,26.878611,SON,LNDSO,"Lindero, Son.",9.5
-109.402222,26.806667,SON,MMNSO,"Mumuncuera, Son.",18.8
-109.542778,27.076944,SON,NCHSO,"Nachuquis, Son.",16
-110.947222,31.318889,SON,NGLSO,"Nogales, Son.",40.2
-110.913889,31.297778,SON,NOGALES,"Nogales, Son. SMN*",39.6
-109.443333,27.071944,SON,NVJSO,"Navojoa, Son.",20
-112.85,31.866667,SON,NYNSO,"Sonoyta, Son.",44.81
-109.932222,27.3725,SON,OBOSO,"Observatorio Cd. Obregón, Son.",10.7
-109.083333,29.433333,SON,PDNSO,"Paso Nácori, Son.",26.62
-109.642222,28.976667,SON,PECSO,"Plutarco Elías Calles, Son.",19.71
-110.725556,29.2125,SON,PMOSO,"Ing. Rodolfo Félix Valdés, Son.",2
-113.550833,31.352778,SON,PT2SO,"Observatorio de Puerto Peñasco, Son.",5.22
-110.308333,28.472222,SON,PTASO,"Punta de Agua 2, Son.",16.01
-112.1,30.697778,SON,PTQSO,"Pitiquito, Son.",14
-111.021389,30.050556,SON,QRBSO,"Querobabi, Son.",28.51
-108.876667,27.411944,SON,SBNSO,"San Bernardo, Son.",46.5
-109.571667,26.878889,SON,SE2SO,"Sebampo, Son.",17
-110.246944,27.413056,SON,SI2SO,"San Ignacio, Son.",15
-109.453333,26.918333,SON,SNHSO,"Sinahuiza, Son.",20
-109.623611,27.025833,SON,SPESO,"San Pedro, Son.",17
-111.445278,30.394722,SON,SRSSO,"Santa Rosa 2, Son.",41.32
-109.358333,27.171111,SON,TESSO,"Tesia, Son.",22.2
-109.531667,29.534722,SON,TPCSO,"Tepache, Son.",0
-109.2125,27.658333,SON,TSOSO,"Tesocoma, Son.",31.5
-110.289722,27.643611,SON,VCMSO,"Vícam, Son.",16.02
-108.927778,28.371389,SON,YCRSO,"Yécora, Son.",31.21
-91.483333,17.433333,TAB,BDCTB,"Boca del Cerro, Tab.",84.3
-93.376389,18.001111,TAB,CARTB,"Cárdenas, Tab.",137.5
-92.814722,18.043611,TAB,EPOTB,"El Porvenir, Tab.",99.8
-93,17.975,TAB,GONTB,"González, Tab.",154.9
-92.6,17.766667,TAB,MACTB,"Macuspana, Tab.",195
-92.929444,17.98,TAB,OBSTB,"Observatorio de Villahermosa, Tab.",103.4
-92.75,17.380556,TAB,OXOTB,"Oxolotán, Tab.",310
-93.33,18.42,TAB,PARAISO,"Paraíso, Tab. SMN*",219.45
-93.879167,17.854167,TAB,PNVTB,"Pueblo Nuevo, Tab.",130.3
-92.9375,17.566667,TAB,PUYTB,"Puyacatengo, Tab.",250.1
-93.275556,17.996944,TAB,SAMTB,"Samaria, Tab.",205.3
-91.158333,17.791667,TAB,SPTTB,"San Pedro, Tab.",82.1
-92.778611,17.456944,TAB,TAPTB,"Tapijulapa, Tab.",121.3
-92.966667,17.566667,TAB,TEATB,"Teapa, Tab.",216.3
-93.02,18.25,TAB,TECOLUTA,"Tecoluta, Tab. SGT*",0
-98.370556,24.046667,TAMP,ABASOLO,"Abasolo, Tamps. SGT*",24
-98.39,24.065556,TAMP,ABSTP,"Abasolo, Tamps.",21.9
-99.145556,22.986944,TAMP,AHLTP,"Ahualulco, Tamps.",3.2
-99.215278,24.103333,TAMP,BARRETALI,"Barretal Uno, Tamps. SGT*",6.1
-99.214444,24.102778,TAMP,BARRETALII,"Barretal Dos, Tamps. SGT*",4.5
-99.123056,24.080556,TAMP,BR1TP,"El Barretal Uno, Tamps.",5.3
-99.215,24.1025,TAMP,BRRTP,"El Barretal, Tamps.",3.9
-98.5975,26.238056,TAMP,CDOTP,"S J 2 18 Ciudad Díaz Ordaz, Tamps.",12.72
-98.8,26.25,TAMP,CMGTP,"S J 2 11 Camargo, Tamps.",27.91
-99.148611,26.430556,TAMP,CMRTP,"Mier, Tamps.",22.91
-97.817778,25.966389,TAMP,CONTP,"Control, Tamps.",9.01
-98.935833,23.939167,TAMP,CORTP,"Corona, Tamps.",4.31
-99.166667,23.716667,TAMP,CVCTP,"Observatorio de Ciudad Victoria, Tamps.",4
-99.1875,23.730278,TAMP,CVTTP,"Ciudad Victoria, Tamps.",4
-99.078611,23.384444,TAMP,ENNTP,"La Encantada, Tamps.",4.4
-98.691667,22.605,TAMP,ERCTP,"Estudiante Ramiro Caballero Dorantes, Tamps.",36.4
-98.159167,24.841944,TAMP,FDOTP,"San Fernando, Tamps.",5.5
-99.154722,23.046667,TAMP,GOMEZFARIAS,"Gómez Farías, Tamps. SGT*",20.8
-97.953333,23.166389,TAMP,LAETP,"La Esperanza, Tamps.",29.4
-99.233611,26.408889,TAMP,LBLTP,"Derivadora Las Blancas, Tamps.",12.01
-99.120556,22.852778,TAMP,LSRTP,"La Servilleta, Tamps.",40.3
-99.551944,24.567778,TAMP,MAGTP,"Magueyes, Tamps.",6.83
-97.433333,25.833333,TAMP,MATTP,"Matamoros, Tamps.",16.22
-97.844167,22.283889,TAMP,MDRTP,"Madero, Tamps.",45.7
-98.586389,25.1175,TAMP,MENTP,"Méndez, Tamps.",6.6
-99.040833,26.374167,TAMP,MGATP,"S J 1 2 Miguel Alemán, Tamps.",17.82
-98.916111,26.242222,TAMP,MGOTP,"Marte Rodolfo Gómez, Tamps.",13.71
-98.705556,22.795833,TAMP,MGSTP,"Magiscatzín Dos, Tamps.",32.2
-99.434444,24.2525,TAMP,MHGTP,"Miguel Hidalgo, Tamps.",4.23
-98.925556,26.204722,TAMP,MRGTP,"Marte Rodolfo Gómez, Tamps.",13.71
-98.633889,22.494444,TAMP,NVAAPOLONIA,"Nueva Apolonia, Tamps. SGT*",64.3
-99.490278,27.495556,TAMP,NVLTP,"Nuevo Laredo, Tamps.",0.5
-98.903611,24.043889,TAMP,PADTP,"Padilla, Tamps.",6.4
-97.8,25.8,TAMP,PANTP,"Pueblo Anáhuac, Tamps.",12.73
-98.742778,23.725556,TAMP,PASOMOLINA,"Paso de Molina, Tamps. SGT*",12.3
-98.745833,23.726667,TAMP,PDMTP,"Paso de Molina, Tamps.",10.7
-99.019167,24.208056,TAMP,PILTP,"Pilón, Tamps.",8.5
-99.555833,24.2475,TAMP,PJMTP,"Pedro José Méndez, Tamps.",3.8
-99.597778,24.184444,TAMP,PVLTP,"Puerto de Valles, Tamps.",15.2
-99.026111,22.843056,TAMP,RFRTP,"Río Frío, Tamps.",23.21
-98,25.966667,TAMP,RIBTP,"Río Bravo, Tamps.",33
-97.991944,23.259444,TAMP,RSPTP,"República Española, Tamps.",30.5
-98.285833,26.079722,TAMP,RYATP,"S J 3 42 Reynosa, Tamps.",21.7
-98.883333,26.166667,TAMP,RYNTP,"S J 2 9 Reynosa, Tamps.",21.7
-99.093056,23.031389,TAMP,SBNTP,"Sabinas, Tamps.",29.01
-98.869444,22.784444,TAMP,SDATP,"Saca de Agua, Tamps.",29.3
-98.7875,23.084167,TAMP,SGBTP,"San Gabriel, Tamps.",33.61
-98.208889,23.762222,TAMP,SLMTP,"Observatorio de Soto la Marina, Tamps.",41.3
-98.791389,22.943889,TAMP,SLZTP,"Lic. Emilio Portes Gil, Tamps.",23.2
-99.274167,24.0225,TAMP,STETP,"Santa Engracia, Tamps.",0
-97.876111,22.238333,TAMP,TMPTP,"Sistema Lagunario del Río Tamesí, Tamps.",32.4
-98.421944,22.413611,TAMP,TMSTP,"Tamesí, Tamps.",19
-97.804167,25.906111,TAMP,VCATP,"Villa Cárdenas, Tamps.",8.7
-98.666389,23.959444,TAMP,VGRTP,"Vicente Guerrero, Tamps.",14
-97.8,25.7,TAMP,VHMTP,"Valle Hermoso, Tamps.",15.03
-99.551111,24.566667,TAMP,VSMTP,"Victoria San Marcos, Tamps.",3.9
-98.131389,19.428611,TLAX,APITL,"Apizaco, Tlax.",14
-98.563889,19.586111,TLAX,CPPTL,"Calpulalpan, Tlax.",16.8
-97.769722,19.298889,TLAX,CUATL,"Cuapiaxtla, Tlax.",12.5
-97.647222,19.318056,TLAX,ECTTL,"El Carmen Tequexquitla, Tlax.",2
-97.911111,19.315833,TLAX,HMTTL,"Huamantla, Tlax.",12
-98.246944,19.324722,TLAX,OBSTL,"Observatorio de Tlaxcala, Tlax.",8.2
-98.200556,19.556111,TLAX,SJATL,"San José Atlanga, Tlax.",16
-98.233333,19.316667,TLAX,TLAXCALAob,"Observatorio de Tlaxcala, Tlax. SMN*",7
-98.243056,19.219444,TLAX,ZACTL,"Zacatelco, Tlax.",4.3
-97.908056,19.200278,TLAX,ZITTL,"Zitlaltepec, Tlax.",3.5
-96.843889,19.695833,VER,ACAVC,"Acatlán, Ver.",132.08
-96.583333,19.495278,VER,ACTOPANVER,"Actopan, Ver. SGT*",71.3
-96.5875,19.495,VER,ACTVC,"Actopan, Ver.",80.93
-94.144444,18.141667,VER,AGDVC,"Agua Dulce, Ver.",255
-97.68,20.93,VER,ALAVC,"Alamo Temapache, Ver.",51.01
-97.234722,19.7625,VER,ALTVC,"Altotonga, Ver.",238.5
-96.736111,19.621667,VER,ALUVC,"Alto Lucero, Ver.",96.9
-95.4375,18.583333,VER,ARCVC,"Angel Rosario Cabada, Ver.",135.44
-96.944444,19.588889,VER,BANVC,"Banderilla, Ver.",174
-96.933333,19.483333,VER,BRIVC,"Briones, Ver.",218.11
-94.253889,17.954444,VER,CB2VC,"Planta de bombeo 2 de La Cangrejera, Ver.",339.01
-95.8,18.3,VER,CCLVC,"Chacaltianguis, Ver.",44.1
-96.994444,19.332778,VER,CDCVC,"Cosautlán de Carvajal, Ver.",232.03
-96.697778,19.433056,VER,CEGVC,"Cerro Gordo, Ver.",99.3
-96.853611,18.563333,VER,CHMVC,"Chicomapa, Ver.",108.91
-98.155833,21.7375,VER,CHYVC,"Paso de Piedras, Ver.",25.21
-94.406667,18.149722,VER,COATZACOALCOmar,"Coatzacoalcos, Ver. SEMAR*",78.44
-96.939444,19.453889,VER,COAVC,"Coatepec, Ver.",179.5
-94.4,18.1,VER,COTVC,"Observatorio de Coatzacoalcos, Ver.",123.1
-96.374444,19.364722,VER,CRDVC,"Cardel, Ver.",53.27
-95.295833,18.144444,VER,CTTVC,"Cuatotolapan, Ver.",28.12
-96.666389,19.361667,VER,CUMVC,"La Cumbre, Ver.",94
-95.970833,19.040833,VER,ELSALADOmar,"El Salado, Ver. SEMAR*",43.942
-96.36,19.405833,VER,ENRVC,"El Naranjillo, Ver.",82
-96.158333,19.067222,VER,ETEVC,"El Tejar, Ver.",54.41
-96.9975,18.897778,VER,FORVC,"Fortín, Ver.",78
-95.556944,18.270556,VER,GARVC,"Garro, Ver.",39.52
-98.459167,21.773611,VER,HGOVC,"El Higo, Ver.",25.6
-98.2875,21.194444,VER,HLSVC,"Los Hules, Ver.",15.6
-96.950833,19.181667,VER,HTSVC,"Huatusco, Ver.",190.31
-98.483333,20.533333,VER,HUYVC,"Huayacocotla, Ver.",72.39
-96.554167,19.404167,VER,IDOVC,"Ídolos, Ver.",53.44
-96.884444,19.604722,VER,INCVC,"Ingenio Concepción, Ver.",191
-97.2175,21.471667,VER,ISLALOBOSmar,"Isla Lobos, Ver. SEMAR*",60.2
-94.666667,17.95,VER,JALVC,"Jáltipan, Ver.",66
-95.033333,17.433333,VER,JCRVC,"Jesús Carranza, Ver.",36
-94.088889,17.873611,VER,JDCVC,"San José del Carmen, Ver.",206.7
-97.3,19.816667,VER,JLNVC,"Jalacingo, Ver.",117.5
-97.021111,19.603611,VER,JOYVC,"La Joya, Ver.",221.54
-95.359722,18.25,VER,LAUVC,"Lauchapan, Ver.",50.42
-94.330833,18.109444,VER,LCAVC,"La Cangrejera, Ver.",341.02
-95.118333,18.415833,VER,LDCVC,"Canseco, Ver.",35.9
-97.232778,18.928889,VER,LGRVC,"Loma Grande, Ver.",105.01
-96.972778,20.051944,VER,LIBVC,"Libertad, Ver.",158.44
-96.41,19.261389,VER,LOFVC,"Loma Fina, Ver.",56
-94.913889,17.416667,VER,LPEVC,"Las Perlas, Ver.",22
-97.1,19.65,VER,LVRVC,"Las Vigas de Ramírez, Ver.",213.3
-97.048333,20.0675,VER,MDTVC,"Martínez de la Torre, Ver.",141.01
-96.333333,19.15,VER,MFAVC,"Manlio Fabio Altamirano, Ver.",36.07
-98.045,20.8325,VER,MILVC,"Milcahual, Ver.",70
-94.771111,18.135278,VER,MNZVC,"Minzapan, Ver.",51.56
-96.833333,19.933333,VER,MZNVC,"Misantla, Ver.",267.63
